,id,time,name,url,ticker,reason,rate,stock
0,2021-09-26 22:07:37.247486,10:30,ナルミヤ・インターナショナル (9275・東1),/brand/?code=9275,9275,上値抵抗線突破初日 ,+51.28 %,株価
0,2021-09-26 22:07:37.252415,10:20,ＡＦＣ−ＨＤアムスライフサイエンス (2927・JQS),/brand/?code=2927,2927,上値抵抗線突破初日 ,+72.46 %,株価
0,2021-09-26 22:08:06.554608,10:50,クオールホールディングス (3034・東1),/brand/?code=3034,3034,押し目からの反発初日 ,+55.89 %,株価
0,2021-09-26 22:08:06.560928,10:50,アドソル日進 (3837・東1),/brand/?code=3837,3837,押し目からの反発初日 ,+22.36 %,株価
0,2021-09-26 22:08:06.566436,10:50,コムチュア (3844・東1),/brand/?code=3844,3844,トレンド支持線からの反発初日 ,+58.74 %,株価
0,2021-09-26 22:08:06.571551,10:50,日本化学工業 (4092・東1),/brand/?code=4092,4092,暴落からの反発初日 ,+41.14 %,株価
0,2021-09-26 22:08:06.576444,10:50,花王 (4452・東1),/brand/?code=4452,4452,暴落からの反発初日 ,+5.81 %,株価
0,2021-09-26 22:08:06.581201,10:50,ベルシステム２４ホールディングス (6183・東1),/brand/?code=6183,6183,押し目からの反発初日 ,+28.86 %,株価
0,2021-09-26 22:08:06.585725,10:50,豊和工業 (6203・東1),/brand/?code=6203,6203,押し目からの反発初日 ,+26.94 %,株価
0,2021-09-26 22:08:06.590924,10:50,ホソカワミクロン (6277・東1),/brand/?code=6277,6277,押し目からの反発初日 ,+41.62 %,株価
0,2021-09-26 22:08:06.595677,10:50,オイレス工業 (6282・東1),/brand/?code=6282,6282,押し目からの反発初日 ,+36.88 %,株価
0,2021-09-26 22:08:06.600183,10:50,三菱化工機 (6331・東1),/brand/?code=6331,6331,暴落からの反発初日 ,+18.96 %,株価
0,2021-09-26 22:08:06.604538,10:50,イリソ電子工業 (6908・東1),/brand/?code=6908,6908,押し目からの反発初日 ,+42.71 %,株価
0,2021-09-26 22:08:06.608964,10:50,曙ブレーキ工業 (7238・東1),/brand/?code=7238,7238,押し目からの反発初日 ,+58.75 %,株価
0,2021-09-26 22:08:06.613335,10:50,百五銀行 (8368・東1),/brand/?code=8368,8368,押し目からの反発初日 ,+35.39 %,株価
0,2021-09-26 22:08:06.618162,10:50,大和証券グループ本社 (8601・東1),/brand/?code=8601,8601,押し目からの反発初日 ,+39.02 %,株価
0,2021-09-26 22:08:06.622689,10:50,アドバンテッジリスクマネジメント (8769・東1),/brand/?code=8769,8769,暴落からの反発初日 ,+88.84 %,株価
0,2021-09-26 22:08:06.627204,10:50,ソフトバンク (9434・東1),/brand/?code=9434,9434,押し目からの反発初日 ,+21.36 %,株価
0,2021-09-26 22:08:06.632449,10:40,ウェルネット (2428・東1),/brand/?code=2428,2428,押し目からの反発初日 ,+57 %,株価
0,2021-09-26 22:08:06.636861,10:40,ＪＮＳホールディングス (3627・東1),/brand/?code=3627,3627,トレンドライン突破初日 ,+50.8 %,株価
0,2021-09-26 22:08:06.641180,10:40,ＯＤＫソリューションズ (3839・東1),/brand/?code=3839,3839,押し目からの反発初日 ,+21.75 %,株価
0,2021-09-26 22:08:06.645431,10:40,田中化学研究所 (4080・JQS),/brand/?code=4080,4080,トレンド支持線からの反発初日 ,+74.27 %,株価
0,2021-09-26 22:08:15.265193,11:50,ＳＴＩフードホールディングス (2932・東2),/brand/?code=2932,2932,暴落からの反発初日 ,+25.28 %,株価
0,2021-09-26 22:08:15.270245,11:50,扶桑薬品工業 (4538・東1),/brand/?code=4538,4538,押し目からの反発初日 ,+28.85 %,株価
0,2021-09-26 22:08:15.274719,11:50,Ｚホールディングス (4689・東1),/brand/?code=4689,4689,上値抵抗線突破初日 ,+42.99 %,株価
0,2021-09-26 22:08:15.279139,11:50,東京個別指導学院 (4745・東1),/brand/?code=4745,4745,押し目からの反発初日 ,+39.74 %,株価
0,2021-09-26 22:08:15.283492,11:50,イー・ガーディアン (6050・東1),/brand/?code=6050,6050,押し目からの反発初日 ,+55.98 %,株価
0,2021-09-26 22:08:15.287827,11:50,ホシザキ (6465・東1),/brand/?code=6465,6465,押し目からの反発初日 ,+34.58 %,株価
0,2021-09-26 22:08:15.292083,11:50,ユニ・チャーム (8113・東1),/brand/?code=8113,8113,押し目からの反発初日 ,+27.75 %,株価
0,2021-09-26 22:08:15.296320,11:50,ファイズホールディングス (9325・東1),/brand/?code=9325,9325,トレンド支持線からの反発初日 ,+22.79 %,株価
0,2021-09-26 22:08:15.301267,11:40,トビラシステムズ (4441・東1),/brand/?code=4441,4441,押し目からの反発初日 ,+33.77 %,株価
0,2021-09-26 22:08:15.306212,11:40,ユー・エス・エス (4732・東1),/brand/?code=4732,4732,押し目からの反発初日 ,+21.69 %,株価
0,2021-09-26 22:08:15.310533,11:40,ＴＯＹＯ　ＴＩＲＥ (5105・東1),/brand/?code=5105,5105,トレンドライン突破初日 ,+41.22 %,株価
0,2021-09-26 22:08:15.314859,11:40,九州フィナンシャルグループ (7180・東1),/brand/?code=7180,7180,押し目からの反発初日 ,+28.96 %,株価
0,2021-09-26 22:08:15.319753,11:40,ＩＪＴＴ (7315・東2),/brand/?code=7315,7315,押し目からの反発初日 ,+71.08 %,株価
0,2021-09-26 22:08:15.324162,11:40,リテールパートナーズ (8167・東1),/brand/?code=8167,8167,押し目からの反発初日 ,+29.9 %,株価
0,2021-09-26 22:08:15.328414,11:40,日産東京販売ホールディングス (8291・東1),/brand/?code=8291,8291,押し目からの反発初日 ,+23.25 %,株価
0,2021-09-26 22:08:15.332666,11:40,タキヒヨー (9982・東1),/brand/?code=9982,9982,押し目からの反発初日 ,+31.98 %,株価
0,2021-09-26 22:08:15.336927,11:30,ブティックス (9272・マザ),/brand/?code=9272,9272,三角保ち合い上放れ初日 ,+18.09 %,株価
0,2021-09-26 22:08:15.341415,11:10,すららネット (3998・マザ),/brand/?code=3998,3998,三角保ち合い上放れ初日 ,+62.42 %,株価
0,2021-09-26 22:08:15.346621,11:10,シグマクシス (6088・東1),/brand/?code=6088,6088,押し目からの反発初日 ,+98.22 %,株価
0,2021-09-26 22:08:15.351038,10:50,鳥越製粉 (2009・東1),/brand/?code=2009,2009,暴落からの反発初日 ,+7.77 %,株価
0,2021-09-26 22:08:21.026649,12:00,やまみ (2820・東1),/brand/?code=2820,2820,暴落からの反発初日 ,+9.84 %,株価
0,2021-09-26 22:08:21.032572,12:00,日本グランデ (2976・札ア),/brand/?code=2976,2976,上値抵抗線突破初日 ,+16.32 %,株価
0,2021-09-26 22:08:21.037779,12:00,セーレン (3569・東1),/brand/?code=3569,3569,押し目からの反発初日 ,+60.72 %,株価
0,2021-09-26 22:08:21.042719,12:00,クレハ (4023・東1),/brand/?code=4023,4023,トレンド支持線からの反発初日 ,+51.16 %,株価
0,2021-09-26 22:08:21.047472,12:00,プロトコーポレーション (4298・東1),/brand/?code=4298,4298,押し目からの反発初日 ,+67.42 %,株価
0,2021-09-26 22:08:21.052014,12:00,ツムラ (4540・東1),/brand/?code=4540,4540,押し目からの反発初日 ,+33.09 %,株価
0,2021-09-26 22:08:21.056536,12:00,ファンケル (4921・東1),/brand/?code=4921,4921,押し目からの反発初日 ,+30 %,株価
0,2021-09-26 22:08:21.061231,12:00,三和ホールディングス (5929・東1),/brand/?code=5929,5929,押し目からの反発初日 ,+51.47 %,株価
0,2021-09-26 22:08:21.066575,12:00,三協立山 (5932・東1),/brand/?code=5932,5932,押し目からの反発初日 ,+30.31 %,株価
0,2021-09-26 22:08:21.070977,12:00,東洋刃物 (5964・東2),/brand/?code=5964,5964,押し目からの反発初日 ,+100.46 %,株価
0,2021-09-26 22:08:21.075699,12:00,コナカ (7494・東1),/brand/?code=7494,7494,押し目からの反発初日 ,+39.61 %,株価
0,2021-09-26 22:08:21.080647,12:00,東京計器 (7721・東1),/brand/?code=7721,7721,押し目からの反発初日 ,+24.04 %,株価
0,2021-09-26 22:08:21.085077,12:00,萩原工業 (7856・東1),/brand/?code=7856,7856,押し目からの反発初日 ,+17.78 %,株価
0,2021-09-26 22:08:21.089447,12:00,フジシールインターナショナル (7864・東1),/brand/?code=7864,7864,押し目からの反発初日 ,+50.5 %,株価
0,2021-09-26 22:08:21.093754,12:00,日本紙パルプ商事 (8032・東1),/brand/?code=8032,8032,押し目からの反発初日 ,+17.05 %,株価
0,2021-09-26 22:08:21.098062,12:00,東邦ホールディングス (8129・東1),/brand/?code=8129,8129,逆三尊からの上昇 ,+25.13 %,株価
0,2021-09-26 22:08:21.103142,12:00,北日本銀行 (8551・東1),/brand/?code=8551,8551,押し目からの反発初日 ,+21.25 %,株価
0,2021-09-26 22:08:21.107882,11:50,イチケン (1847・東1),/brand/?code=1847,1847,三角保ち合い上放れ初日 ,+32.56 %,株価
0,2021-09-26 22:08:21.112220,11:50,高田工業所 (1966・東2),/brand/?code=1966,1966,押し目からの反発初日 ,+38.3 %,株価
0,2021-09-26 22:08:21.116512,11:50,ＷＤＢホールディングス (2475・東1),/brand/?code=2475,2475,上値抵抗線突破初日 ,+48.17 %,株価
0,2021-09-26 22:08:25.730899,13:30,エヌ・ピー・シー (6255・マザ),/brand/?code=6255,6255,トレンドライン突破初日 ,+62.24 %,株価
0,2021-09-26 22:08:25.737201,13:20,データホライゾン (3628・マザ),/brand/?code=3628,3628,上値抵抗線突破初日 ,+127.08 %,株価
0,2021-09-26 22:08:25.742576,13:00,飛島建設 (1805・東1),/brand/?code=1805,1805,押し目からの反発初日 ,+34.49 %,株価
0,2021-09-26 22:08:25.747595,13:00,ＣＤＳ (2169・東1),/brand/?code=2169,2169,押し目からの反発初日 ,+33.22 %,株価
0,2021-09-26 22:08:25.752486,13:00,クラウディアホールディングス (3607・東1),/brand/?code=3607,3607,押し目からの反発初日 ,+11.8 %,株価
0,2021-09-26 22:08:25.757313,13:00,ホッカンホールディングス (5902・東1),/brand/?code=5902,5902,押し目からの反発初日 ,+23.94 %,株価
0,2021-09-26 22:08:25.761837,13:00,ユニプレス (5949・東1),/brand/?code=5949,5949,暴落からの反発初日 ,+49.48 %,株価
0,2021-09-26 22:08:25.767040,13:00,ユニオンツール (6278・東1),/brand/?code=6278,6278,暴落からの反発初日 ,+41.91 %,株価
0,2021-09-26 22:08:25.771998,13:00,キトー (6409・東1),/brand/?code=6409,6409,三角保ち合い上放れ初日 ,+43.72 %,株価
0,2021-09-26 22:08:25.776420,13:00,岡谷電機産業 (6926・東1),/brand/?code=6926,6926,押し目からの反発初日 ,+23.01 %,株価
0,2021-09-26 22:08:25.780874,13:00,ＨＯＹＡ (7741・東1),/brand/?code=7741,7741,押し目からの反発初日 ,+65.59 %,株価
0,2021-09-26 22:08:25.785187,13:00,タカノ (7885・東1),/brand/?code=7885,7885,押し目からの反発初日 ,+47.43 %,株価
0,2021-09-26 22:08:25.789502,13:00,凸版印刷 (7911・東1),/brand/?code=7911,7911,押し目からの反発初日 ,+40.06 %,株価
0,2021-09-26 22:08:25.793915,13:00,リンテック (7966・東1),/brand/?code=7966,7966,押し目からの反発初日 ,+25.95 %,株価
0,2021-09-26 22:08:25.799099,13:00,穴吹興産 (8928・東1),/brand/?code=8928,8928,押し目からの反発初日 ,+37.86 %,株価
0,2021-09-26 22:08:25.803832,13:00,カナモト (9678・東1),/brand/?code=9678,9678,押し目からの反発初日 ,+32.29 %,株価
0,2021-09-26 22:08:25.809477,13:00,アークス (9948・東1),/brand/?code=9948,9948,押し目からの反発初日 ,+24.35 %,株価
0,2021-09-26 22:08:25.814053,12:20,ＴＤＣソフト (4687・東1),/brand/?code=4687,4687,押し目からの反発初日 ,+61.83 %,株価
0,2021-09-26 22:08:25.818427,12:00,奥村組 (1833・東1),/brand/?code=1833,1833,押し目からの反発初日 ,+41.55 %,株価
0,2021-09-26 22:08:25.822749,12:00,宝ホールディングス (2531・東1),/brand/?code=2531,2531,押し目からの反発初日 ,+47.95 %,株価
0,2021-09-26 22:08:30.955992,14:40,カメイ (8037・東1),/brand/?code=8037,8037,押し目からの反発初日 ,+31.57 %,株価
0,2021-09-26 22:08:30.962684,14:00,北陸電気工事 (1930・東1),/brand/?code=1930,1930,押し目からの反発初日 ,+46.27 %,株価
0,2021-09-26 22:08:30.968478,14:00,六甲バター (2266・東1),/brand/?code=2266,2266,押し目からの反発初日 ,+20.53 %,株価
0,2021-09-26 22:08:30.973770,14:00,エディオン (2730・東1),/brand/?code=2730,2730,押し目からの反発初日 ,+34.94 %,株価
0,2021-09-26 22:08:30.978911,14:00,アプリックス (3727・マザ),/brand/?code=3727,3727,押し目からの反発初日 ,+28.68 %,株価
0,2021-09-26 22:08:30.983847,14:00,アテクト (4241・JQS),/brand/?code=4241,4241,押し目からの反発初日 ,+41.05 %,株価
0,2021-09-26 22:08:30.988645,14:00,ＣＡＣ　Ｈｏｌｄｉｎｇｓ (4725・東1),/brand/?code=4725,4725,押し目からの反発初日 ,+39.9 %,株価
0,2021-09-26 22:08:30.993868,14:00,ＧＭＯメディア (6180・マザ),/brand/?code=6180,6180,トレンドライン突破初日 ,+57.88 %,株価
0,2021-09-26 22:08:30.998623,14:00,インバウンドテック (7031・マザ),/brand/?code=7031,7031,上値抵抗線突破初日 ,+25.03 %,株価
0,2021-09-26 22:08:31.003075,14:00,小田急電鉄 (9007・東1),/brand/?code=9007,9007,上値抵抗線突破初日 ,+22.74 %,株価
0,2021-09-26 22:08:31.007510,14:00,ヤマシタヘルスケアホールディングス (9265・東1),/brand/?code=9265,9265,三角保ち合い上放れ初日 ,+59.27 %,株価
0,2021-09-26 22:08:31.011854,13:50,あみやき亭 (2753・東1),/brand/?code=2753,2753,三角保ち合い上放れ初日 ,+19.33 %,株価
0,2021-09-26 22:08:31.016215,13:50,ココカラファイン (3098・東1),/brand/?code=3098,3098,暴落からの反発初日 ,+44.13 %,株価
0,2021-09-26 22:08:31.020491,13:50,セコニック (7758・東2),/brand/?code=7758,7758,暴落からの反発初日 ,+12.06 %,株価
0,2021-09-26 22:08:31.024769,13:50,シチズン時計 (7762・東1),/brand/?code=7762,7762,押し目からの反発初日 ,+74.87 %,株価
0,2021-09-26 22:08:31.029089,13:50,イズミ (8273・東1),/brand/?code=8273,8273,上値抵抗線突破初日 ,+28.54 %,株価
0,2021-09-26 22:08:31.034293,13:50,フジ (8278・東1),/brand/?code=8278,8278,三角保ち合い上放れ初日 ,+29.69 %,株価
0,2021-09-26 22:08:31.038869,13:40,グリー (3632・東1),/brand/?code=3632,3632,暴落からの反発初日 ,+50.09 %,株価
0,2021-09-26 22:08:31.043264,13:40,ヒト・コミュニケーションズ・ホールディングス (4433・東1),/brand/?code=4433,4433,トレンドライン突破初日 ,+38.92 %,株価
0,2021-09-26 22:08:31.047556,13:30,コスモ・バイオ (3386・JQS),/brand/?code=3386,3386,トレンドライン突破初日 ,+15.93 %,株価
0,2021-09-26 22:08:36.751058,16:00,日本エンタープライズ (4829・東1),/brand/?code=4829,4829,押し目からの反発初日 ,+21.43 %,株価
0,2021-09-26 22:08:36.757850,16:00,ウチヤマホールディングス (6059・東1),/brand/?code=6059,6059,トレンドライン突破初日 ,+37.82 %,株価
0,2021-09-26 22:08:36.763847,16:00,北川鉄工所 (6317・東1),/brand/?code=6317,6317,上値抵抗線突破初日 ,+40.58 %,株価
0,2021-09-26 22:08:36.769459,16:00,ＴＯＡ (6809・東1),/brand/?code=6809,6809,押し目からの反発初日 ,+33.19 %,株価
0,2021-09-26 22:08:36.774677,16:00,日本セラミック (6929・東1),/brand/?code=6929,6929,押し目からの反発初日 ,+27.25 %,株価
0,2021-09-26 22:08:36.779548,16:00,三共生興 (8018・東1),/brand/?code=8018,8018,上値抵抗線突破初日 ,+49.39 %,株価
0,2021-09-26 22:08:36.784460,16:00,長野銀行 (8521・東1),/brand/?code=8521,8521,押し目からの反発初日 ,+30.56 %,株価
0,2021-09-26 22:08:36.789805,16:00,常磐興産 (9675・東1),/brand/?code=9675,9675,三角保ち合い上放れ初日 ,+21.45 %,株価
0,2021-09-26 22:08:36.794407,15:50,オエノンホールディングス (2533・東1),/brand/?code=2533,2533,押し目からの反発初日 ,+16.12 %,株価
0,2021-09-26 22:08:36.798963,15:50,なとり (2922・東1),/brand/?code=2922,2922,押し目からの反発初日 ,+18.9 %,株価
0,2021-09-26 22:08:36.803358,15:50,スズデン (7480・東1),/brand/?code=7480,7480,押し目からの反発初日 ,+32.76 %,株価
0,2021-09-26 22:08:36.807669,15:40,住江織物 (3501・東1),/brand/?code=3501,3501,上値抵抗線突破初日 ,+18.04 %,株価
0,2021-09-26 22:08:36.812084,15:40,イメージ情報開発 (3803・JQG),/brand/?code=3803,3803,上値抵抗線突破初日 ,+12.01 %,株価
0,2021-09-26 22:08:36.816368,15:40,アイル (3854・東1),/brand/?code=3854,3854,押し目からの反発初日 ,+55.43 %,株価
0,2021-09-26 22:08:36.820603,15:40,アトミクス (4625・JQS),/brand/?code=4625,4625,ゴールデンクロス ,+18.09 %,株価
0,2021-09-26 22:08:36.825143,15:40,綜研化学 (4972・JQS),/brand/?code=4972,4972,上値抵抗線突破初日 ,+27.45 %,株価
0,2021-09-26 22:08:36.831066,15:40,フルサト工業 (8087・東1),/brand/?code=8087,8087,押し目からの反発初日 ,+55.55 %,株価
0,2021-09-26 22:08:36.835658,15:40,中央倉庫 (9319・東1),/brand/?code=9319,9319,三角保ち合い上放れ初日 ,+12.82 %,株価
0,2021-09-26 22:08:36.839990,15:30,ＲＩＳＥ (8836・JQS),/brand/?code=8836,8836,トレンドライン突破初日 ,+49.79 %,株価
0,2021-09-26 22:08:36.844323,15:20,マルカ (7594・東1),/brand/?code=7594,7594,押し目からの反発初日 ,+57.33 %,株価
0,2021-09-27 20:56:24.257255,09:10,東日本旅客鉄道 (9020・東1),/brand/?code=9020,9020,上値抵抗線突破初日 ,+47.7 %,株価
0,2021-09-27 20:56:24.263596,09:10,ベルパーク (9441・JQS),/brand/?code=9441,9441,三角保ち合い上放れ初日 ,+23.71 %,株価
0,2021-09-27 20:56:24.268486,09:10,シャルレ (9885・東2),/brand/?code=9885,9885,上値抵抗線突破初日 ,+22.23 %,株価
0,2021-09-27 20:56:39.809904,09:20,ＭＵＴＯＨホールディングス (7999・東1),/brand/?code=7999,7999,トレンド支持線からの反発初日 ,+10.38 %,株価
0,2021-09-27 20:56:39.817541,09:20,レオパレス２１ (8848・東1),/brand/?code=8848,8848,上値抵抗線突破初日 ,+81.91 %,株価
0,2021-09-27 20:56:39.823844,09:20,西日本旅客鉄道 (9021・東1),/brand/?code=9021,9021,上値抵抗線突破初日 ,+41.8 %,株価
0,2021-09-27 20:56:39.829785,09:20,元気寿司 (9828・東1),/brand/?code=9828,9828,押し目からの反発初日 ,+48.52 %,株価
0,2021-09-27 20:56:39.835510,09:10,エスエルディー (3223・JQS),/brand/?code=3223,3223,押し目からの反発初日 ,+15.45 %,株価
0,2021-09-27 20:56:39.840711,09:10,東京日産コンピュータシステム (3316・JQS),/brand/?code=3316,3316,三角保ち合い上放れ初日 ,+24.72 %,株価
0,2021-09-27 20:56:39.846138,09:10,マークラインズ (3901・東1),/brand/?code=3901,3901,押し目からの反発初日 ,+43.28 %,株価
0,2021-09-27 20:56:39.851192,09:10,ビジョナル (4194・マザ),/brand/?code=4194,4194,トレンド支持線からの反発初日 ,+39.13 %,株価
0,2021-09-27 20:56:39.855785,09:10,サンケイ化学 (4995・福岡),/brand/?code=4995,4995,ゴールデンクロス ,+1.98 %,株価
0,2021-09-27 20:56:39.860276,09:10,靜甲 (6286・JQS),/brand/?code=6286,6286,トレンドライン突破初日 ,+8.5 %,株価
0,2021-09-27 20:56:39.864757,09:10,旅工房 (6548・マザ),/brand/?code=6548,6548,ダブルボトムからの反発 ,+62.38 %,株価
0,2021-09-27 20:56:39.869156,09:10,ウェルビー (6556・東1),/brand/?code=6556,6556,押し目からの反発初日 ,+27.63 %,株価
0,2021-09-27 20:56:39.873550,09:10,ＳＥＭＩＴＥＣ (6626・JQS),/brand/?code=6626,6626,トレンド支持線からの反発初日 ,+116.41 %,株価
0,2021-09-27 20:56:39.877951,09:10,ミマキエンジニアリング (6638・東1),/brand/?code=6638,6638,上値抵抗線突破初日 ,+105.75 %,株価
0,2021-09-27 20:56:39.882358,09:10,大同信号 (6743・東2),/brand/?code=6743,6743,逆三尊からの上昇 ,+29.33 %,株価
0,2021-09-27 20:56:39.888007,09:10,菊水電子工業 (6912・JQS),/brand/?code=6912,6912,三角保ち合い上放れ初日 ,+40.01 %,株価
0,2021-09-27 20:56:39.893012,09:10,名村造船所 (7014・東1),/brand/?code=7014,7014,上値抵抗線突破初日 ,+77.27 %,株価
0,2021-09-27 20:56:39.897381,09:10,ユニバンス (7254・東2),/brand/?code=7254,7254,押し目からの反発初日 ,+159.23 %,株価
0,2021-09-27 20:56:39.901684,09:10,ダイレクトマーケティングミックス (7354・東1),/brand/?code=7354,7354,押し目からの反発初日 ,+56.29 %,株価
0,2021-09-27 20:56:39.905981,09:10,グローム・ホールディングス (8938・JQG),/brand/?code=8938,8938,ゴールデンクロス ,+74.4 %,株価
0,2021-09-27 20:56:54.377040,09:30,大東港運 (9367・JQS),/brand/?code=9367,9367,上値抵抗線突破初日 ,+18.72 %,株価
0,2021-09-27 20:56:54.383198,09:20,ホウスイ (1352・東1),/brand/?code=1352,1352,押し目からの反発初日 ,+8.86 %,株価
0,2021-09-27 20:56:54.388531,09:20,日本ドライケミカル (1909・東1),/brand/?code=1909,1909,押し目からの反発初日 ,+59.68 %,株価
0,2021-09-27 20:56:54.393559,09:20,高橋カーテンウォール工業 (1994・JQS),/brand/?code=1994,1994,押し目からの反発初日 ,+36.9 %,株価
0,2021-09-27 20:56:54.398514,09:20,柿安本店 (2294・東1),/brand/?code=2294,2294,押し目からの反発初日 ,+18.68 %,株価
0,2021-09-27 20:56:54.403225,09:20,銚子丸 (3075・JQS),/brand/?code=3075,3075,押し目からの反発初日 ,+36.71 %,株価
0,2021-09-27 20:56:54.407793,09:20,クリエイト・レストランツ・ホールディングス (3387・東1),/brand/?code=3387,3387,上値抵抗線突破初日 ,+60.74 %,株価
0,2021-09-27 20:56:54.412522,09:20,ニイタカ (4465・東1),/brand/?code=4465,4465,押し目からの反発初日 ,+26.51 %,株価
0,2021-09-27 20:56:54.416960,09:20,ガーラ (4777・JQS),/brand/?code=4777,4777,トレンドライン突破初日 ,+58.77 %,株価
0,2021-09-27 20:56:54.421319,09:20,住友理工 (5191・東1),/brand/?code=5191,5191,トレンド支持線からの反発初日 ,+42.54 %,株価
0,2021-09-27 20:56:54.425656,09:20,イード (6038・マザ),/brand/?code=6038,6038,押し目からの反発初日 ,+35.63 %,株価
0,2021-09-27 20:56:54.430035,09:20,レアジョブ (6096・東1),/brand/?code=6096,6096,押し目からの反発初日 ,+26.69 %,株価
0,2021-09-27 20:56:54.434332,09:20,三井Ｅ＆Ｓホールディングス (7003・東1),/brand/?code=7003,7003,押し目からの反発初日 ,+80.61 %,株価
0,2021-09-27 20:56:54.438693,09:20,全研本社 (7371・マザ),/brand/?code=7371,7371,トレンドライン突破初日 ,+10.67 %,株価
0,2021-09-27 20:56:54.443400,09:20,創健社 (7413・JQS),/brand/?code=7413,7413,三角保ち合い上放れ初日 ,+18.9 %,株価
0,2021-09-27 20:56:54.448563,09:20,第一興商 (7458・東1),/brand/?code=7458,7458,三角保ち合い上放れ初日 ,+39.68 %,株価
0,2021-09-27 20:56:54.453022,09:20,西川計測 (7500・JQS),/brand/?code=7500,7500,暴落からの反発初日 ,+17.07 %,株価
0,2021-09-27 20:56:54.457300,09:20,梅の花 (7604・東2),/brand/?code=7604,7604,上値抵抗線突破初日 ,+74.5 %,株価
0,2021-09-27 20:56:54.461563,09:20,長野計器 (7715・東1),/brand/?code=7715,7715,押し目からの反発初日 ,+46.96 %,株価
0,2021-09-27 20:56:54.465832,09:20,トーイン (7923・JQS),/brand/?code=7923,7923,ゴールデンクロス ,+10.53 %,株価
0,2021-09-27 20:57:05.363470,09:30,東海染工 (3577・東1),/brand/?code=3577,3577,暴落からの反発初日 ,+6.15 %,株価
0,2021-09-27 20:57:05.369107,09:30,ジョルダン (3710・JQS),/brand/?code=3710,3710,押し目からの反発初日 ,+29.18 %,株価
0,2021-09-27 20:57:05.374094,09:30,ギガプライズ (3830・名セ),/brand/?code=3830,3830,トレンドライン突破初日 ,+8.22 %,株価
0,2021-09-27 20:57:05.378832,09:30,サカタインクス (4633・東1),/brand/?code=4633,4633,押し目からの反発初日 ,+23.96 %,株価
0,2021-09-27 20:57:05.383435,09:30,ヤマウホールディングス (5284・JQS),/brand/?code=5284,5284,上値抵抗線突破初日 ,+67.7 %,株価
0,2021-09-27 20:57:05.387995,09:30,インソース (6200・東1),/brand/?code=6200,6200,押し目からの反発初日 ,+40.87 %,株価
0,2021-09-27 20:57:05.392468,09:30,エンシュウ (6218・東1),/brand/?code=6218,6218,暴落からの反発初日 ,+20.05 %,株価
0,2021-09-27 20:57:05.397112,09:30,オプトラン (6235・東1),/brand/?code=6235,6235,押し目からの反発初日 ,+44.97 %,株価
0,2021-09-27 20:57:05.401709,09:30,ゼネラルパッカー (6267・名2),/brand/?code=6267,6267,暴落からの反発初日 ,+8.59 %,株価
0,2021-09-27 20:57:05.406185,09:30,太洋工業 (6663・JQS),/brand/?code=6663,6663,三角保ち合い上放れ初日 ,+85.74 %,株価
0,2021-09-27 20:57:05.410544,09:30,共和電業 (6853・東1),/brand/?code=6853,6853,押し目からの反発初日 ,+21.75 %,株価
0,2021-09-27 20:57:05.414857,09:30,武蔵精密工業 (7220・東1),/brand/?code=7220,7220,トレンドライン突破初日 ,+41.9 %,株価
0,2021-09-27 20:57:05.419555,09:30,新家工業 (7305・東1),/brand/?code=7305,7305,三角保ち合い上放れ初日 ,+39.34 %,株価
0,2021-09-27 20:57:05.424822,09:30,アシックス (7936・東1),/brand/?code=7936,7936,押し目からの反発初日 ,+68.84 %,株価
0,2021-09-27 20:57:05.429330,09:30,ネポン (7985・東2),/brand/?code=7985,7985,上値抵抗線突破初日 ,+9.94 %,株価
0,2021-09-27 20:57:05.433977,09:30,トルク (8077・東1),/brand/?code=8077,8077,暴落からの反発初日 ,+24.13 %,株価
0,2021-09-27 20:57:05.438353,09:30,三菱ＨＣキャピタル (8593・東1),/brand/?code=8593,8593,暴落からの反発初日 ,+34.53 %,株価
0,2021-09-27 20:57:05.443054,09:30,日本ビルファンド投資法人 (8951・東証),/brand/?code=8951,8951,暴落からの反発初日 ,+26.2 %,株価
0,2021-09-27 20:57:05.447455,09:30,インヴィンシブル投資法人 (8963・東証),/brand/?code=8963,8963,トレンドライン突破初日 ,+41.67 %,株価
0,2021-09-27 20:57:05.451824,09:30,富士急行 (9010・東1),/brand/?code=9010,9010,三角保ち合い上放れ初日 ,+46.17 %,株価
0,2021-09-27 20:57:12.651033,09:40,バロックジャパンリミテッド (3548・東1),/brand/?code=3548,3548,押し目からの反発初日 ,+28.32 %,株価
0,2021-09-27 20:57:12.658745,09:40,ダイキアクシス (4245・東1),/brand/?code=4245,4245,押し目からの反発初日 ,+21.7 %,株価
0,2021-09-27 20:57:12.665167,09:40,ＥＮＥＯＳホールディングス (5020・東1),/brand/?code=5020,5020,押し目からの反発初日 ,+32.05 %,株価
0,2021-09-27 20:57:12.671172,09:40,ソノコム (7902・JQS),/brand/?code=7902,7902,暴落からの反発初日 ,+25.19 %,株価
0,2021-09-27 20:57:12.676813,09:40,ＡＳＩＡＮ　ＳＴＡＲ (8946・JQS),/brand/?code=8946,8946,ゴールデンクロス ,+11.61 %,株価
0,2021-09-27 20:57:12.682037,09:40,歌舞伎座 (9661・東2),/brand/?code=9661,9661,トレンドライン突破初日 ,+5.95 %,株価
